x,y,z,prime,pcolor
091,06,2.83333333333333, ,gray91
091,07,2.8, ,gray91
091,08,2.76666666666667, ,gray91
091,09,2.73333333333333, ,gray91
091,10,2.7, ,gray91
091,11,2.66666666666667, ,gray91
091,12,2.63333333333333, ,gray91
091,13,2.6, ,gray91
091,14,2.56666666666667, ,gray91
091,15,2.53333333333333, ,gray91
091,16,2.5, ,gray91
091,17,2.46666666666667, ,gray91
091,18,2.43333333333333, ,gray91
091,19,2.4, ,gray91
091,20,2.36666666666667, ,gray91
091,21,2.33333333333333, ,gray91
091,22,2.3, ,gray91
091,23,2.26666666666667, ,gray91
091,24,2.23333333333333, ,gray91
091,25,2.2, ,gray91
091,26,2.16666666666667, ,gray91
091,27,2.13333333333333, ,gray91
091,28,2.1, ,gray91
091,29,2.06666666666667, ,gray91
092,00,3.06666666666667, ,gray91
092,01,3.03333333333333, ,gray91
092,02,3, ,gray91
092,03,2.96666666666667, ,gray91
092,04,2.93333333333333, ,gray91
092,05,2.9, ,gray91
092,06,2.86666666666667, ,gray91
092,07,2.83333333333333, ,gray91
092,08,2.8, ,gray91
092,09,2.76666666666667, ,gray91
092,10,2.73333333333333, ,gray91
092,11,2.7, ,gray91
092,12,2.66666666666667, ,gray91
092,13,2.63333333333333, ,gray91
092,14,2.6, ,gray91
092,15,2.56666666666667, ,gray91
092,16,2.53333333333333, ,gray91
092,17,2.5, ,gray91
092,18,2.46666666666667, ,gray91
092,19,2.43333333333333, ,gray91
092,20,2.4, ,gray91
092,21,2.36666666666667, ,gray91
092,22,2.33333333333333, ,gray91
092,23,2.3, ,gray91
092,24,2.26666666666667, ,gray91
092,25,2.23333333333333, ,gray91
092,26,2.2, ,gray91
092,27,2.16666666666667, ,gray91
092,28,2.13333333333333, ,gray91
092,29,2.1, ,gray91
093,00,3.1, ,gray91
093,01,3.06666666666667, ,gray91
093,02,3.03333333333333, ,gray91
093,03,3, ,gray91
093,04,2.96666666666667, ,gray91
093,05,2.93333333333333, ,gray91
093,06,2.9, ,gray91
093,07,2.86666666666667, ,gray91
093,08,2.83333333333333, ,gray91
093,09,2.8, ,gray91
093,10,2.76666666666667, ,gray91
093,11,2.73333333333333, ,gray91
093,12,2.7, ,gray91
093,13,2.66666666666667, ,gray91
