#x,y,z,prime,color
x,y,z,prime,pcolor

NUMBER  PFLAG   x,y,z,prime,pcolor
5839    P       19,19,194,5839,RED
5843    P       23,23,194,5843,GREEN
5849    P       29,29,194,5849,BLUE
5851    P       01,01,195,5851,BLUE
5857    P       07,07,195,5857,GREEN
5861    P       11,11,195,5861,RED
5867    P       17,17,195,5867,GOLD
5869    P       19,19,195,5869,RED
5879    P       29,29,195,5879,BLUE
5881    P       01,01,196,5881,BLUE
5897    P       17,17,196,5897,GOLD
5903    P       23,23,196,5903,GREEN
5923    P       13,13,197,5923,GOLD
5927    P       17,17,197,5927,GOLD
5939    P       29,29,197,5939,BLUE
5953    P       13,13,198,5953,GOLD
5981    P       11,11,199,5981,RED
5987    P       17,17,199,5987,GOLD
6007    P       07,07,200,6007,GREEN
6011    P       11,11,200,6011,RED
6029    P       29,29,200,6029,BLUE
6037    P       07,07,201,6037,GREEN
6043    P       13,13,201,6043,GOLD
6047    P       17,17,201,6047,GOLD
6053    P       23,23,201,6053,GREEN
6067    P       07,07,202,6067,GREEN
6073    P       13,13,202,6073,GOLD
6079    P       19,19,202,6079,RED
6089    P       29,29,202,6089,BLUE
6091    P       01,01,203,6091,BLUE
6101    P       11,11,203,6101,RED
6113    P       23,23,203,6113,GREEN
6121    P       01,01,204,6121,BLUE
6131    P       11,11,204,6131,RED
6133    P       13,13,204,6133,GOLD
6143    P       23,23,204,6143,GREEN
6151    P       01,01,205,6151,BLUE
6163    P       13,13,205,6163,GOLD
6173    P       23,23,205,6173,GREEN
6197    P       17,17,206,6197,GOLD
6199    P       19,19,206,6199,RED
6203    P       23,23,206,6203,GREEN
6211    P       01,01,207,6211,BLUE
6217    P       07,07,207,6217,GREEN
6221    P       11,11,207,6221,RED
6229    P       19,19,207,6229,RED
6247    P       07,07,208,6247,GREEN
6257    P       17,17,208,6257,GOLD
6263    P       23,23,208,6263,GREEN
6269    P       29,29,208,6269,BLUE
6271    P       01,01,209,6271,BLUE
6277    P       07,07,209,6277,GREEN
6287    P       17,17,209,6287,GOLD
6299    P       29,29,209,6299,BLUE
6301    P       01,01,210,6301,BLUE
6311    P       11,11,210,6311,RED
6317    P       17,17,210,6317,GOLD
6323    P       23,23,210,6323,GREEN
6329    P       29,29,210,6329,BLUE
6337    P       07,07,211,6337,GREEN
6343    P       13,13,211,6343,GOLD
6353    P       23,23,211,6353,GREEN
6359    P       29,29,211,6359,BLUE
6361    P       01,01,212,6361,BLUE
6367    P       07,07,212,6367,GREEN
6373    P       13,13,212,6373,GOLD
6379    P       19,19,212,6379,RED
6389    P       29,29,212,6389,BLUE
6397    P       07,07,213,6397,GREEN
6421    P       01,01,214,6421,BLUE
6427    P       07,07,214,6427,GREEN
6449    P       29,29,214,6449,BLUE
6451    P       01,01,215,6451,BLUE
6469    P       19,19,215,6469,RED
6473    P       23,23,215,6473,GREEN
6481    P       01,01,216,6481,BLUE
6491    P       11,11,216,6491,RED
6521    P       11,11,217,6521,RED
6529    P       19,19,217,6529,RED
6547    P       07,07,218,6547,GREEN
6551    P       11,11,218,6551,RED
6553    P       13,13,218,6553,GOLD
6563    P       23,23,218,6563,GREEN
6569    P       29,29,218,6569,BLUE
6571    P       01,01,219,6571,BLUE
6577    P       07,07,219,6577,GREEN
6581    P       11,11,219,6581,RED
6599    P       29,29,219,6599,BLUE
6607    P       07,07,220,6607,GREEN
6619    P       19,19,220,6619,RED
6637    P       07,07,221,6637,GREEN
6653    P       23,23,221,6653,GREEN
6659    P       29,29,221,6659,BLUE
6661    P       01,01,222,6661,BLUE
6673    P       13,13,222,6673,GOLD
6679    P       19,19,222,6679,RED
6689    P       29,29,222,6689,BLUE
6691    P       01,01,223,6691,BLUE
6701    P       11,11,223,6701,RED
6703    P       13,13,223,6703,GOLD
6709    P       19,19,223,6709,RED
6719    P       29,29,223,6719,BLUE
6733    P       13,13,224,6733,GOLD
6737    P       17,17,224,6737,GOLD
6761    P       11,11,225,6761,RED
6763    P       13,13,225,6763,GOLD
6779    P       29,29,225,6779,BLUE
6781    P       01,01,226,6781,BLUE
6791    P       11,11,226,6791,RED
6793    P       13,13,226,6793,GOLD
6803    P       23,23,226,6803,GREEN
6823    P       13,13,227,6823,GOLD
6827    P       17,17,227,6827,GOLD
6829    P       19,19,227,6829,RED
6833    P       23,23,227,6833,GREEN
6841    P       01,01,228,6841,BLUE
6857    P       17,17,228,6857,GOLD
6863    P       23,23,228,6863,GREEN
6869    P       29,29,228,6869,BLUE
6871    P       01,01,229,6871,BLUE
6883    P       13,13,229,6883,GOLD
6899    P       29,29,229,6899,BLUE
6907    P       07,07,230,6907,GREEN
6911    P       11,11,230,6911,RED
6917    P       17,17,230,6917,GOLD
6947    P       17,17,231,6947,GOLD
6949    P       19,19,231,6949,RED
6959    P       29,29,231,6959,BLUE
6961    P       01,01,232,6961,BLUE
6967    P       07,07,232,6967,GREEN
6971    P       11,11,232,6971,RED
6977    P       17,17,232,6977,GOLD
6983    P       23,23,232,6983,GREEN
6991    P       01,01,233,6991,BLUE
6997    P       07,07,233,6997,GREEN
7001    P       11,11,233,7001,RED
7013    P       23,23,233,7013,GREEN
7019    P       29,29,233,7019,BLUE
7027    P       07,07,234,7027,GREEN
7039    P       19,19,234,7039,RED
7043    P       23,23,234,7043,GREEN
7057    P       07,07,235,7057,GREEN
7069    P       19,19,235,7069,RED
7079    P       29,29,235,7079,BLUE
7103    P       23,23,236,7103,GREEN
7109    P       29,29,236,7109,BLUE
7121    P       11,11,237,7121,RED
7127    P       17,17,237,7127,GOLD
7129    P       19,19,237,7129,RED
7151    P       11,11,238,7151,RED
7159    P       19,19,238,7159,RED
7177    P       07,07,239,7177,GREEN
7187    P       17,17,239,7187,GOLD
7193    P       23,23,239,7193,GREEN
7207    P       07,07,240,7207,GREEN
7211    P       11,11,240,7211,RED
7213    P       13,13,240,7213,GOLD
7219    P       19,19,240,7219,RED
7229    P       29,29,240,7229,BLUE
7237    P       07,07,241,7237,GREEN
7243    P       13,13,241,7243,GOLD
7247    P       17,17,241,7247,GOLD
7253    P       23,23,241,7253,GREEN
7283    P       23,23,242,7283,GREEN
7297    P       07,07,243,7297,GREEN
7307    P       17,17,243,7307,GOLD
7309    P       19,19,243,7309,RED
7321    P       01,01,244,7321,BLUE
7331    P       11,11,244,7331,RED
7333    P       13,13,244,7333,GOLD
7349    P       29,29,244,7349,BLUE
7351    P       01,01,245,7351,BLUE
7369    P       19,19,245,7369,RED
7393    P       13,13,246,7393,GOLD
7411    P       01,01,247,7411,BLUE
7417    P       07,07,247,7417,GREEN
7433    P       23,23,247,7433,GREEN
7451    P       11,11,248,7451,RED
7457    P       17,17,248,7457,GOLD
7459    P       19,19,248,7459,RED
7477    P       07,07,249,7477,GREEN
7481    P       11,11,249,7481,RED
7487    P       17,17,249,7487,GOLD
7489    P       19,19,249,7489,RED
7499    P       29,29,249,7499,BLUE
7507    P       07,07,250,7507,GREEN
7517    P       17,17,250,7517,GOLD
7523    P       23,23,250,7523,GREEN
7529    P       29,29,250,7529,BLUE
7537    P       07,07,251,7537,GREEN
7541    P       11,11,251,7541,RED
7547    P       17,17,251,7547,GOLD
7549    P       19,19,251,7549,RED
7559    P       29,29,251,7559,BLUE
7561    P       01,01,252,7561,BLUE
7573    P       13,13,252,7573,GOLD
7577    P       17,17,252,7577,GOLD
7583    P       23,23,252,7583,GREEN
7589    P       29,29,252,7589,BLUE
7591    P       01,01,253,7591,BLUE
7603    P       13,13,253,7603,GOLD
7607    P       17,17,253,7607,GOLD
7621    P       01,01,254,7621,BLUE
7639    P       19,19,254,7639,RED
7643    P       23,23,254,7643,GREEN
7649    P       29,29,254,7649,BLUE
7669    P       19,19,255,7669,RED
7673    P       23,23,255,7673,GREEN
7681    P       01,01,256,7681,BLUE
7687    P       07,07,256,7687,GREEN
7691    P       11,11,256,7691,RED
7699    P       19,19,256,7699,RED
7703    P       23,23,256,7703,GREEN
7717    P       07,07,257,7717,GREEN
7723    P       13,13,257,7723,GOLD
7727    P       17,17,257,7727,GOLD
7741    P       01,01,258,7741,BLUE
7753    P       13,13,258,7753,GOLD
7757    P       17,17,258,7757,GOLD
7759    P       19,19,258,7759,RED
7789    P       19,19,259,7789,RED
7793    P       23,23,259,7793,GREEN
7817    P       17,17,260,7817,GOLD
7823    P       23,23,260,7823,GREEN
7829    P       29,29,260,7829,BLUE
7841    P       11,11,261,7841,RED
7853    P       23,23,261,7853,GREEN
7867    P       07,07,262,7867,GREEN
7873    P       13,13,262,7873,GOLD
7877    P       17,17,262,7877,GOLD
7879    P       19,19,262,7879,RED
7883    P       23,23,262,7883,GREEN
7901    P       11,11,263,7901,RED
7907    P       17,17,263,7907,GOLD
7919    P       29,29,263,7919,BLUE
7927    P       07,07,264,7927,GREEN
7933    P       13,13,264,7933,GOLD
7937    P       17,17,264,7937,GOLD
7949    P       29,29,264,7949,BLUE
7951    P       01,01,265,7951,BLUE
7963    P       13,13,265,7963,GOLD
7993    P       13,13,266,7993,GOLD
8009    P       29,29,266,8009,BLUE
8011    P       01,01,267,8011,BLUE
8017    P       07,07,267,8017,GREEN
8039    P       29,29,267,8039,BLUE
8053    P       13,13,268,8053,GOLD
8059    P       19,19,268,8059,RED
8069    P       29,29,268,8069,BLUE
8081    P       11,11,269,8081,RED
8087    P       17,17,269,8087,GOLD
8089    P       19,19,269,8089,RED
8093    P       23,23,269,8093,GREEN
8101    P       01,01,270,8101,BLUE
8111    P       11,11,270,8111,RED
8117    P       17,17,270,8117,GOLD
8123    P       23,23,270,8123,GREEN
8147    P       17,17,271,8147,GOLD
8161    P       01,01,272,8161,BLUE
8167    P       07,07,272,8167,GREEN
8171    P       11,11,272,8171,RED
8179    P       19,19,272,8179,RED
8191    P       01,01,273,8191,BLUE
8209    P       19,19,273,8209,RED
8219    P       29,29,273,8219,BLUE
8221    P       01,01,274,8221,BLUE
8231    P       11,11,274,8231,RED
8233    P       13,13,274,8233,GOLD
8237    P       17,17,274,8237,GOLD
8243    P       23,23,274,8243,GREEN
8263    P       13,13,275,8263,GOLD
8269    P       19,19,275,8269,RED
8273    P       23,23,275,8273,GREEN
8287    P       07,07,276,8287,GREEN
8291    P       11,11,276,8291,RED
8293    P       13,13,276,8293,GOLD
8297    P       17,17,276,8297,GOLD
8311    P       01,01,277,8311,BLUE
8317    P       07,07,277,8317,GREEN
8329    P       19,19,277,8329,RED
8353    P       13,13,278,8353,GOLD
8363    P       23,23,278,8363,GREEN
8369    P       29,29,278,8369,BLUE
8377    P       07,07,279,8377,GREEN
8387    P       17,17,279,8387,GOLD
8389    P       19,19,279,8389,RED
8419    P       19,19,280,8419,RED
8423    P       23,23,280,8423,GREEN
8429    P       29,29,280,8429,BLUE
8431    P       01,01,281,8431,BLUE
8443    P       13,13,281,8443,GOLD
8447    P       17,17,281,8447,GOLD
8461    P       01,01,282,8461,BLUE
8467    P       07,07,282,8467,GREEN
8501    P       11,11,283,8501,RED
8513    P       23,23,283,8513,GREEN
8521    P       01,01,284,8521,BLUE
8527    P       07,07,284,8527,GREEN
8537    P       17,17,284,8537,GOLD
8539    P       19,19,284,8539,RED
8543    P       23,23,284,8543,GREEN
8563    P       13,13,285,8563,GOLD
8573    P       23,23,285,8573,GREEN
8581    P       01,01,286,8581,BLUE
8597    P       17,17,286,8597,GOLD
8599    P       19,19,286,8599,RED
8609    P       29,29,286,8609,BLUE
8623    P       13,13,287,8623,GOLD
8627    P       17,17,287,8627,GOLD
8629    P       19,19,287,8629,RED
8641    P       01,01,288,8641,BLUE
8647    P       07,07,288,8647,GREEN
8663    P       23,23,288,8663,GREEN
8669    P       29,29,288,8669,BLUE
8677    P       07,07,289,8677,GREEN
8681    P       11,11,289,8681,RED
8689    P       19,19,289,8689,RED
8693    P       23,23,289,8693,GREEN
8699    P       29,29,289,8699,BLUE
8707    P       07,07,290,8707,GREEN
8713    P       13,13,290,8713,GOLD
8719    P       19,19,290,8719,RED
8731    P       01,01,291,8731,BLUE
8737    P       07,07,291,8737,GREEN
8741    P       11,11,291,8741,RED
8747    P       17,17,291,8747,GOLD
8753    P       23,23,291,8753,GREEN
8761    P       01,01,292,8761,BLUE
8779    P       19,19,292,8779,RED
8783    P       23,23,292,8783,GREEN
8803    P       13,13,293,8803,GOLD
8807    P       17,17,293,8807,GOLD
8819    P       29,29,293,8819,BLUE
8821    P       01,01,294,8821,BLUE
8831    P       11,11,294,8831,RED
8837    P       17,17,294,8837,GOLD
8839    P       19,19,294,8839,RED
8849    P       29,29,294,8849,BLUE
8861    P       11,11,295,8861,RED
8863    P       13,13,295,8863,GOLD
8867    P       17,17,295,8867,GOLD
8887    P       07,07,296,8887,GREEN
8893    P       13,13,296,8893,GOLD
8923    P       13,13,297,8923,GOLD
8929    P       19,19,297,8929,RED
8933    P       23,23,297,8933,GREEN
8941    P       01,01,298,8941,BLUE
8951    P       11,11,298,8951,RED
8963    P       23,23,298,8963,GREEN
8969    P       29,29,298,8969,BLUE
8971    P       01,01,299,8971,BLUE
8999    P       29,29,299,8999,BLUE
9001    P       01,01,300,9001,BLUE
9007    P       07,07,300,9007,GREEN
9011    P       11,11,300,9011,RED
9013    P       13,13,300,9013,GOLD
9029    P       29,29,300,9029,BLUE
9041    P       11,11,301,9041,RED
9043    P       13,13,301,9043,GOLD
9049    P       19,19,301,9049,RED
9059    P       29,29,301,9059,BLUE
9067    P       07,07,302,9067,GREEN
9091    P       01,01,303,9091,BLUE
9103    P       13,13,303,9103,GOLD
9109    P       19,19,303,9109,RED
9127    P       07,07,304,9127,GREEN
9133    P       13,13,304,9133,GOLD
9137    P       17,17,304,9137,GOLD
9151    P       01,01,305,9151,BLUE
9157    P       07,07,305,9157,GREEN
9161    P       11,11,305,9161,RED
9173    P       23,23,305,9173,GREEN
9181    P       01,01,306,9181,BLUE
9187    P       07,07,306,9187,GREEN
9199    P       19,19,306,9199,RED
9203    P       23,23,306,9203,GREEN
9209    P       29,29,306,9209,BLUE
9221    P       11,11,307,9221,RED
9227    P       17,17,307,9227,GOLD
9239    P       29,29,307,9239,BLUE
9241    P       01,01,308,9241,BLUE
9257    P       17,17,308,9257,GOLD
9277    P       07,07,309,9277,GREEN
9281    P       11,11,309,9281,RED
9283    P       13,13,309,9283,GOLD
9293    P       23,23,309,9293,GREEN
9311    P       11,11,310,9311,RED
9319    P       19,19,310,9319,RED
9323    P       23,23,310,9323,GREEN
9337    P       07,07,311,9337,GREEN
9341    P       11,11,311,9341,RED
9343    P       13,13,311,9343,GOLD
9349    P       19,19,311,9349,RED
9371    P       11,11,312,9371,RED
9377    P       17,17,312,9377,GOLD
9391    P       01,01,313,9391,BLUE
9397    P       07,07,313,9397,GREEN
9403    P       13,13,313,9403,GOLD
9413    P       23,23,313,9413,GREEN
9419    P       29,29,313,9419,BLUE
9421    P       01,01,314,9421,BLUE
9431    P       11,11,314,9431,RED
9433    P       13,13,314,9433,GOLD
9437    P       17,17,314,9437,GOLD
9439    P       19,19,314,9439,RED
9461    P       11,11,315,9461,RED
9463    P       13,13,315,9463,GOLD
9467    P       17,17,315,9467,GOLD
9473    P       23,23,315,9473,GREEN
9479    P       29,29,315,9479,BLUE
9491    P       11,11,316,9491,RED
9497    P       17,17,316,9497,GOLD
9511    P       01,01,317,9511,BLUE
9521    P       11,11,317,9521,RED
9533    P       23,23,317,9533,GREEN
9539    P       29,29,317,9539,BLUE
9547    P       07,07,318,9547,GREEN
9551    P       11,11,318,9551,RED
9587    P       17,17,319,9587,GOLD
9601    P       01,01,320,9601,BLUE
9613    P       13,13,320,9613,GOLD
9619    P       19,19,320,9619,RED
9623    P       23,23,320,9623,GREEN
9629    P       29,29,320,9629,BLUE
9631    P       01,01,321,9631,BLUE
9643    P       13,13,321,9643,GOLD
9649    P       19,19,321,9649,RED
9661    P       01,01,322,9661,BLUE
9677    P       17,17,322,9677,GOLD
9679    P       19,19,322,9679,RED
9689    P       29,29,322,9689,BLUE
9697    P       07,07,323,9697,GREEN
9719    P       29,29,323,9719,BLUE
9721    P       01,01,324,9721,BLUE
9733    P       13,13,324,9733,GOLD
9739    P       19,19,324,9739,RED
9743    P       23,23,324,9743,GREEN
9749    P       29,29,324,9749,BLUE
9767    P       17,17,325,9767,GOLD
9769    P       19,19,325,9769,RED
9781    P       01,01,326,9781,BLUE
9787    P       07,07,326,9787,GREEN
9791    P       11,11,326,9791,RED
9803    P       23,23,326,9803,GREEN
9811    P       01,01,327,9811,BLUE
9817    P       07,07,327,9817,GREEN
9829    P       19,19,327,9829,RED
9833    P       23,23,327,9833,GREEN
9839    P       29,29,327,9839,BLUE
9851    P       11,11,328,9851,RED
9857    P       17,17,328,9857,GOLD
9859    P       19,19,328,9859,RED
9871    P       01,01,329,9871,BLUE
9883    P       13,13,329,9883,GOLD
9887    P       17,17,329,9887,GOLD
9901    P       01,01,330,9901,BLUE
9907    P       07,07,330,9907,GREEN
9923    P       23,23,330,9923,GREEN
9929    P       29,29,330,9929,BLUE
9931    P       01,01,331,9931,BLUE
9941    P       11,11,331,9941,RED
9949    P       19,19,331,9949,RED
9967    P       07,07,332,9967,GREEN
9973    P       13,13,332,9973,GOLD
10007   P       17,17,333,10007,GOLD
10009   P       19,19,333,10009,RED
10037   P       17,17,334,10037,GOLD
10039   P       19,19,334,10039,RED
10061   P       11,11,335,10061,RED
10067   P       17,17,335,10067,GOLD
10069   P       19,19,335,10069,RED
10079   P       29,29,335,10079,BLUE
10091   P       11,11,336,10091,RED
10093   P       13,13,336,10093,GOLD
10099   P       19,19,336,10099,RED
10103   P       23,23,336,10103,GREEN
10111   P       01,01,337,10111,BLUE
10133   P       23,23,337,10133,GREEN
10139   P       29,29,337,10139,BLUE
10141   P       01,01,338,10141,BLUE
10151   P       11,11,338,10151,RED
10159   P       19,19,338,10159,RED
10163   P       23,23,338,10163,GREEN
10169   P       29,29,338,10169,BLUE
10177   P       07,07,339,10177,GREEN
10181   P       11,11,339,10181,RED
10193   P       23,23,339,10193,GREEN
10211   P       11,11,340,10211,RED
10223   P       23,23,340,10223,GREEN
10243   P       13,13,341,10243,GOLD
10247   P       17,17,341,10247,GOLD
10253   P       23,23,341,10253,GREEN
10259   P       29,29,341,10259,BLUE
10267   P       07,07,342,10267,GREEN
10271   P       11,11,342,10271,RED
10273   P       13,13,342,10273,GOLD
10289   P       29,29,342,10289,BLUE
10301   P       11,11,343,10301,RED
10303   P       13,13,343,10303,GOLD
10313   P       23,23,343,10313,GREEN
10321   P       01,01,344,10321,BLUE
10331   P       11,11,344,10331,RED
